DATE,PROD ID,CPH L1,CPH L2,CPH L3,CPH L4,PROD NAME,REGULAR PRICE,DISCOUNTED PRICE,DISCOUNT RATE
2025/06/01,MC9Y4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB STL-KOR,949000.0,899180.0,0.0525
2025/06/01,MD7L4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB BLU-KOR,929000.0,929000.0,0.0
2025/06/01,MMFJ3KH/A,Mac,Mac Mini,Mac Mini,Mac Mini J473,MAC MINI/8C CPU/10C GPU/8GB/256GB-KOR,850000.0,699000.0,0.1776
2025/06/01,MWV03KH/A,Mac,iMac,iMac 21/24,iMac 24 J624,"IMAC 24"" GRN/10CCPU/10CGPU/16GB/512-KOR",2590000.0,2338700.0,0.097
2025/06/01,MWRY3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SP BLK NT-KOR,3449000.0,3345530.0,0.03
2025/06/01,MWRT3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SILVER NT-KOR,3549000.0,3407040.0,0.04
2025/06/01,MWR83KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SP BLK NT-KOR,3249000.0,2991550.0,0.0792
2025/06/01,MVX33KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 256GB SILVER-KOR,2099000.0,1994050.0,0.05
2025/06/01,MWR93KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SILVER NT-KOR,3249000.0,2991550.0,0.0792
2025/06/01,MVX73KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 1TB SILVER-KOR,2999000.0,2909030.0,0.03
2025/06/01,MVW73KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 2TB SP BLK-KOR,3399000.0,3195060.0,0.06
2025/06/01,MV2R3KH/A,iPad,iPad Air,iPad Air 13in (M2),iPad Air 13in (M2),IPAD AIR 13 WIFI 1TB STL-KOR,1949000.0,1949000.0,0.0
2025/06/01,MXPY3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 256GB PURP-KOR,1149000.0,1149000.0,0.0
2025/06/01,MXPR3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB PURP-KOR,999000.0,999000.0,0.0
2025/06/01,MXNC3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 256GB BLUE-KOR,899000.0,817920.0,0.0902
2025/06/01,MCNK4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB STL-KOR,1249000.0,1211530.0,0.03
2025/06/01,MCNJ4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 128GB BLU-KOR,1249000.0,1211530.0,0.03
2025/06/01,MCJH4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 1TB PUR-KOR,2249000.0,2249000.0,0.0
2025/06/01,MCJ64KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB BLU-KOR,1649000.0,1649000.0,0.0
2025/06/01,MCJ54KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 256GB SPG-KOR,1649000.0,1649000.0,0.0
2025/06/01,MCJ24KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 128GB BLU-KOR,1499000.0,1454030.0,0.03
2025/06/01,MCG14KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 256GB BLU-KOR,1349000.0,1308530.0,0.03
2025/06/01,MCAQ4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB STL-KOR,1699000.0,1648030.0,0.03
2025/06/01,MCA04KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB PUR-KOR,949000.0,899180.0,0.0525
2025/06/01,MD7G4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB BLU-KOR,779000.0,779000.0,0.0
2025/06/01,MD7R4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB YLW-KOR,1229000.0,1229000.0,0.0
2025/06/01,MD4P4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB PNK-KOR,678000.0,678000.0,0.0
2025/06/01,MD4Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 512GB BLU-KOR,979000.0,979000.0,0.0
2025/06/01,MD4H4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB BLU-KOR,678000.0,678000.0,0.0
2025/06/01,MD4J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 256GB YLW-KOR,678000.0,678000.0,0.0
2025/06/01,MPWP3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 BLUE 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/01,MPUF3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 128GB-KOR,950000.0,950000.0,0.0
2025/06/01,MPUR3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 128GB-KOR,950000.0,950000.0,0.0
2025/06/01,MPVX3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 MIDNIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/01,MU1J3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS PINK 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/01,MU1P3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/01,MU1F3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLUE 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/01,MU1M3KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 512GB-KOR,1700000.0,1700000.0,0.0
2025/06/01,MU123KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS YELLOW 128GB-KOR,1250000.0,1215000.0,0.028
2025/06/01,MU193KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS PINK 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/01,MU183KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS BLACK 256GB-KOR,1400000.0,1400000.0,0.0
2025/06/01,MTP53KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/01,MU103KH/A,iPhone,iPhone 15 Plus,iPhone 15 Plus,iPhone 15 Plus,IPHONE 15 PLUS PINK 128GB-KOR,1250000.0,1250000.0,0.0
2025/06/01,MTPG3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/01,MTP73KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 PINK 256GB-KOR,1238540.0,1238540.0,0.0
2025/06/01,MTP93KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/01,MTP63KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLACK 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/01,MTP13KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 PINK 128GB-KOR,1081410.0,1081410.0,0.0
2025/06/01,MTP03KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLACK 128GB-KOR,1090000.0,1090000.0,0.0
2025/06/01,MXY53KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS TL 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/01,MYER3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/01,MXVV3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS WHT 128GB-KOR,1350000.0,1309500.0,0.03
2025/06/01,MXY23KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS UMR 256GB-KOR,1500000.0,1455000.0,0.03
2025/06/01,MYEK3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/01,MYEQ3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 PNK 512GB-KOR,1700000.0,1649000.0,0.03
2025/06/01,MYEE3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/01,MYED3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 TL 128GB-KOR,1250000.0,1210000.0,0.032
2025/06/01,MYEA3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 PNK 128GB-KOR,1250000.0,1212500.0,0.03
2025/06/01,MYX23KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 512GB-KOR,2200000.0,2134000.0,0.03
2025/06/01,MYNQ3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO NATURAL 512GB-KOR,2000000.0,1940000.0,0.03
2025/06/01,MYNR3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 1TB-KOR,2300000.0,2231000.0,0.03
2025/06/01,MYNM3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO BLACK 512GB-KOR,2000000.0,1930000.0,0.035
2025/06/01,MYNP3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 512GB-KOR,2000000.0,1940000.0,0.03
2025/06/01,MYNK3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 256GB-KOR,1700000.0,1649000.0,0.03
2025/06/01,MYNF3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO DESERT 128GB-KOR,1550000.0,1503500.0,0.03
2025/06/01,MD274KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E WHT 512GB-KOR,1440000.0,1440000.0,0.0
2025/06/01,MD1Q4KH/A,iPhone,iPhone 16e,iPhone 16e,iPhone 16e,IPHONE 16E BLK 128GB-KOR,990000.0,990000.0,0.0
2025/06/01,MQ503KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS PURPLE 128GB-KOR,1090000.0,790000.0,0.2752
2025/06/01,MQ563KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS PURPLE 256GB-KOR,1240000.0,880000.0,0.2903
2025/06/01,MPX93KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 PURPLE 512GB-KOR,1400000.0,960000.0,0.3143
2025/06/01,MTPA3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/01,MWWT3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 RG AL LB SB SM GPS-KOR,639000.0,607050.0,0.05
2025/06/01,MX4T3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI DG ALP L-KOR,1149000.0,1080060.0,0.06
2025/06/01,MXGG3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 40 SI AL DN SB ML CEL-KOR,399000.0,389000.0,0.0251
2025/06/01,MWYE3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 46 SL TI BK SB ML CEL-KOR,1069000.0,1069000.0,0.0
2025/06/01,MXE03KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J504,MBP 14 SG/8C/10C GPU/16GB/1TB-KOR,2930000.0,2389730.0,0.1844
2025/06/01,MWR63KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 1TB SP BLK NT-KOR,2639000.0,2639000.0,0.0
2025/06/01,MWR73KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 1TB SILVER NT-KOR,2639000.0,2639000.0,0.0
2025/06/01,MUW63KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J516,MBP 16 SB/16C/40C GPU/48G/1T-KOR,5940000.0,5607160.0,0.056
2025/06/01,MXN83KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI 128GB STARLIGHT-KOR,749000.0,684830.0,0.0857
2025/06/01,MX2H3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J614,MBP 14 SB/12C/16C GPU/24GB/512G-KOR,2990000.0,2763050.0,0.0759
2025/06/01,MVX43KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WIFI 512GB SP BLK-KOR,2399000.0,2279040.0,0.05
2025/06/01,MVVH3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 2TB SILVER-KOR,3099000.0,2665140.0,0.14
2025/06/01,MTP83KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 256GB-KOR,1240000.0,1240000.0,0.0
2025/06/01,MCAJ4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB BLU-KOR,1699000.0,1648030.0,0.03
2025/06/01,MYEG3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 PNK 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/01,MD4D4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB YLW-KOR,527700.0,527700.0,0.0
2025/06/01,MTPH3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 GREEN 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/01,MD7P4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 512GB SLV-KOR,1229000.0,1229000.0,0.0
2025/06/01,MYEC3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 128GB-KOR,1250000.0,1212500.0,0.03
2025/06/01,MPXG3KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 RED 512GB-KOR,1400000.0,960000.0,0.3143
2025/06/01,MYX63KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX DESERT 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/01,MXEC3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 40 SI AL DN SB SM GPS-KOR,329000.0,319000.0,0.0304
2025/06/01,MWWV3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 RG AL PLUM SL GPS-KOR,639000.0,607050.0,0.05
2025/06/01,MXER3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) GPS,Watch SE (2nd Gen) GPS,APPLE WATCH SE 44 SI AL DN SB ML GPS-KOR,369000.0,339480.0,0.08
2025/06/01,MRJ23KH/A,Watch,Series 9,Series 9 Cell,Series 9 Cell,APPLE WATCH S9 41 SI SS SB SB SM CEL-KOR,999000.0,937510.0,0.0616
2025/06/01,MVXX3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 1TB SILVER-KOR,3299000.0,3200030.0,0.03
2025/06/01,MXVX3KH/A,iPhone,iPhone 16 Plus,iPhone 16 Plus,iPhone 16 Plus,IPHONE 16 PLUS UMR 128GB-KOR,1350000.0,1350000.0,0.0
2025/06/01,MD5C4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 512GB PNK-KOR,979000.0,979000.0,0.0
2025/06/01,MC9W4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 128GB SPG-KOR,949000.0,899180.0,0.0525
2025/06/01,MQ513KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS RED 128GB-KOR,1090000.0,790000.0,0.2752
2025/06/01,MYNN3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO WHITE 512GB-KOR,2000000.0,1940000.0,0.03
2025/06/01,MXPN3KH/A,iPad,iPad Mini,iPad Mini (A17 Pro),iPad Mini (A17 Pro),IPAD MINI WI-FI CL 128GB SPACE GRAY-KOR,999000.0,999000.0,0.0
2025/06/01,MW2V3KH/A,Mac,MacBook Pro,MacBook Pro 13/14,MacBook Pro 14in J604,MBP 14 SB/10C/10C GPU/16GB/1TB-KOR,2690000.0,2690000.0,0.0
2025/06/01,MCAA4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 512GB STL-KOR,1399000.0,1357030.0,0.03
2025/06/01,MD7N4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB PNK-KOR,929000.0,929000.0,0.0
2025/06/01,MD7J4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 128GB PNK-KOR,779000.0,779000.0,0.0
2025/06/01,MXGT3KH/A,Watch,Watch SE (2nd Gen),Watch SE (2nd Gen) Cell,Watch SE (2nd Gen) Cell,APPLE WATCH SE 44 ST AL ST SB SM CEL-KOR,439000.0,417050.0,0.05
2025/06/01,MRET3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA 2 49 TI INDG ALP M-KOR,1149000.0,1080060.0,0.06
2025/06/01,MCNQ4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 256GB STL-KOR,1399000.0,1357030.0,0.03
2025/06/01,MVXY3KH/A,iPad,iPad Pro,iPad Pro 13in (M4),iPad Pro 13in (M4),IPAD PRO 13 WF CL 2TB SP BLK-KOR,3899000.0,3782030.0,0.03
2025/06/01,MCNW4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB BLU-KOR,1699000.0,1699000.0,0.0
2025/06/01,MCQ14KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 1TB BLU-KOR,1999000.0,1999000.0,0.0
2025/06/01,MTPC3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLACK 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/01,MT0H3KH/A,Accessories,Watch Accessories,Watch Cables & Other,Other Watch Cables,APPLE WATCH MAG FAST CHARGER USBC 1M-KOR,45000.0,43650.0,0.03
2025/06/01,MWXA3KH/A,Watch,Series 10,Series 10 Cell,Series 10 Cell,APPLE WATCH 10 42 RG AL LB SB ML CEL-KOR,749000.0,749000.0,0.0
2025/06/01,MWWM3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 46 SI AL DN SB ML GPS-KOR,639000.0,607050.0,0.05
2025/06/01,MR513KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 YELLOW 512GB-KOR,1400000.0,960000.0,0.3143
2025/06/01,MWRQ3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SILVER NT-KOR,2949000.0,2949000.0,0.0
2025/06/01,MX2U3KH/A,Mac,MacBook Pro,MacBook Pro 15/16,MacBook Pro 16in J616,MBP 16 SL/14C/20C GPU/48GB/512G-KOR,4290000.0,4290000.0,0.0
2025/06/01,MVW53KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SP BLK-KOR,2799000.0,2659050.0,0.05
2025/06/01,MCAH4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WIFI 1TB SPG-KOR,1699000.0,1648030.0,0.03
2025/06/01,MQ6W3KH/A,iPad,iPad Entry,iPad (10th Gen),iPad (10th Gen),IPAD WF CL 256GB PINK-KOR,989000.0,689000.0,0.3033
2025/06/01,MTPF3KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 YELLOW 512GB-KOR,1540000.0,1540000.0,0.0
2025/06/01,MYEH3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 UMR 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/01,MWWE3KH/A,Watch,Series 10,Series 10 GPS,Series 10 GPS,APPLE WATCH 10 42 JB AL BK SB SM GPS-KOR,599000.0,557050.0,0.07
2025/06/01,MX5U3KH/A,Watch,Ultra 2,Ultra 2 Cell,Ultra 2 Cell,APPLE WATCH ULTRA2 49 BK TI BK TML M-KOR,1299000.0,1299000.0,0.0
2025/06/01,MYNJ3KH/A,iPhone,iPhone 16 Pro,iPhone 16 Pro,iPhone 16 Pro,IPHONE 16 PRO WHITE 256GB-KOR,1700000.0,1641000.0,0.0347
2025/06/01,MVW13KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 256GB SP BLK-KOR,1899000.0,1842030.0,0.03
2025/06/01,MWRP3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WF CL 1TB SP BLK NT-KOR,2949000.0,2949000.0,0.0
2025/06/01,MVVD3KH/A,iPad,iPad Pro,iPad Pro 11in (M4),iPad Pro 11in (M4),IPAD PRO 11 WIFI 512GB SILVER-KOR,1899000.0,1839000.0,0.0316
2025/06/01,MCNY4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WIFI 512GB PUR-KOR,1699000.0,1699000.0,0.0
2025/06/01,MCJD4KH/A,iPad,iPad Air,iPad Air 13in (M3),iPad Air 13in (M3),IPAD AIR 13 WF CL 512GB PUR-KOR,1949000.0,1949000.0,0.0
2025/06/01,MCFV4KH/A,iPad,iPad Air,iPad Air 11in (M3),iPad Air 11in (M3),IPAD AIR 11 WF CL 128GB SPG-KOR,1199000.0,1163030.0,0.03
2025/06/01,MD7M4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WF CL 256GB YLW-KOR,929000.0,929000.0,0.0
2025/06/01,MD3Y4KH/A,iPad,iPad Entry,iPad (A16),iPad (A16),IPAD WIFI 128GB SLV-KOR,527700.0,527700.0,0.0
2025/06/01,MR6D3KH/A,iPhone,iPhone 14 Plus,iPhone 14 Plus,iPhone 14 Plus,IPHONE 14 PLUS YELLOW 256GB-KOR,1240000.0,880000.0,0.2903
2025/06/01,MPW43KH/A,iPhone,iPhone 14,iPhone 14,iPhone 14,IPHONE 14 STARLIGHT 256GB-KOR,1100000.0,1100000.0,0.0
2025/06/01,MTP43KH/A,iPhone,iPhone 15,iPhone 15,iPhone 15,IPHONE 15 BLUE 128GB-KOR,1079500.0,1079500.0,0.0
2025/06/01,MXN53KH/A,Accessories,Connectivity Accessories,Mac Power,61/67W Power Adapter,70W USB-C POWER ADAPTER-KOR,85000.0,85000.0,0.0
2025/06/01,MXCK3KH/A,Accessories,Mac Accessories,Mac Input Devices,Keyboards,MAGIC KEYBOARD TOUCH ID-KOR,199000.0,189050.0,0.05
2025/06/01,MYX53KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX WHITE 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/01,MW2G3KH/A,Accessories,Connectivity Accessories,Mac Power,29/30W Power Adapter,30W USB-C POWER ADAPTER-KOR,50000.0,45000.0,0.1
2025/06/01,MYEF3KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 WHT 256GB-KOR,1400000.0,1358000.0,0.03
2025/06/01,MWR53KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 13 BLACK-KOR,519000.0,478050.0,0.0789
2025/06/01,MWR03KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 11 WHITE-KOR,449000.0,411550.0,0.0834
2025/06/01,MWR23KH/A,Accessories,iPad Accessories,iPad Keyboards,Magic Keyboard for iPad,IPAD MAGIC KEYBOARD 11 BLACK-KOR,449000.0,411550.0,0.0834
2025/06/01,MYQW3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil 1,APPLE PENCIL 1ST GEN-KOR,149000.0,149000.0,0.0
2025/06/01,MUWA3KH/A,Accessories,iPad Accessories,iPad Pencils,Apple Pencil USB-C,APPLE PENCIL USB-C-KOR,119000.0,113050.0,0.05
2025/06/01,MYX73KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX NATURAL 1TB-KOR,2500000.0,2425000.0,0.03
2025/06/01,MYE73KH/A,iPhone,iPhone 16,iPhone 16,iPhone 16,IPHONE 16 BLK 128GB-KOR,1250000.0,1210000.0,0.032
2025/06/01,MYX33KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX NATURAL 512GB-KOR,2200000.0,2134000.0,0.03
2025/06/01,MX6X3KH/A,Accessories,Connectivity Accessories,MagSafe Power,MagSafe Single,MAGSAFE CHARGER (1 M)-KOR,65000.0,63050.0,0.03
2025/06/01,MYX43KH/A,iPhone,iPhone 16 Pro Max,iPhone 16 Pro Max,iPhone 16 Pro Max,IPHONE 16 PRO MAX BLACK 1TB-KOR,2500000.0,2425000.0,0.03
